Heading,Text,Page
"Unclassified","PB5/PB6/PB3/PB4",8
"Unclassified","PB6",17
"Unclassified","PB7",17
"Unclassified","PB7/PB8",8
"Unclassified","PC0",17
"Unclassified","PC1",17
"Unclassified","PC14-OSC32_IN/(PB9)",8
"Unclassified","PC15-OSC32_OUT",8
"Unclassified","PCB array JTAG",1
"Unclassified","PCIE0_CLK_REQ_N",3
"Unclassified","PCIE0_REFCLK_M",2
"Unclassified","PCIE0_REFCLK_M_WLAN",3
"Unclassified","PCIE0_REFCLK_P",2
"Unclassified","PCIE0_REFCLK_P_WLAN",3
"Unclassified","PCIE0_REFCLK_P_WLANPCIE0_REFCLK_M_WLANPCIE0_RX0_M_WLANPCIE0_RX0_P_WLAN",18
"Unclassified","PCIE0_RST_N",3
"Unclassified","PCIE0_RX0_M",2
"Unclassified","PCIE0_RX0_M_WLAN",3
"Unclassified","PCIE0_RX0_M_WLANPCIE0_RX0_P_WLAN",10
"Unclassified","PCIE0_RX0_P",2
"Unclassified","PCIE0_RX0_P_WLAN",3
"Unclassified","PCIE0_RX1_M",2
"Unclassified","PCIE0_RX1_P",2
"Unclassified","PCIE0_TX0_M",2
"Unclassified","PCIE0_TX0_M_WLAN",3
"Unclassified","PCIE0_TX0_M_WLANPCIE0_TX0_P_WLAN",18
"Unclassified","PCIE0_TX0_P",2
"Unclassified","PCIE0_TX0_P_WLAN",3
"Unclassified","PCIE0_TX1_M",2
"Unclassified","PCIE0_TX1_P",2
"Unclassified","PCIE0_WAKE_N",3
"Unclassified","PCIE0_WAKE_NWLAN_COEX_UART1_RX",18
"Unclassified","PCIE1_REFCLK_M",2
"Unclassified","PCIE1_REFCLK_P",2
"Unclassified","PCIE1_RX0_M",2
"Unclassified","PCIE1_RX0_P",2
"Unclassified","PCIE1_RX1_M",2
"Unclassified","PCIE1_RX1_P",2
"Unclassified","PCIE1_TX0_M",2
"Unclassified","PCIE1_TX0_P",2
"Unclassified","PCIE1_TX1_M",2
"Unclassified","PCIE1_TX1_P",2
"Unclassified","PCIE20_REFCLK_EPCLK_N",14
"Unclassified","PCIE20_REFCLK_EPCLK_P",14
"Unclassified","PCIE20_REXT",14
"Unclassified","PCIE20_RXM_L0",14
"Unclassified","PCIE20_RXM_L1",14
"Unclassified","PCIE20_RXP_L0",14
"Unclassified","PCIE20_RXP_L1",14
"Unclassified","PCIE20_TXM_L0",14
"Unclassified","PCIE20_TXM_L1",14
"Unclassified","PCIE20_TXP_L0",14
"Unclassified","PCIE20_TXP_L1",14
"Unclassified","PCLAMP",15
"Unclassified","PDET_B",15
"Unclassified","PF2-NRST",8
"Unclassified","PGND",5
"Unclassified","PGND1",17
"Unclassified","PGND2A",17
"Unclassified","PGND2B",17
"Unclassified","PGND3",17
"Unclassified","PGND_B",17
"Unclassified","PGND_BOB1",7
"Unclassified","PGND_BOB2",7
"Unclassified","PGND_CBST",7
"Unclassified","PING_NEN",15
"Unclassified","PMIC_RB",6
"Unclassified","PMIC_SPMI_CLK",3
"Unclassified","PMIC_SPMI_DATA",3
"Unclassified","PMK_CLK6_CXO",3
"Unclassified","PMK_CLK7_NFC_IN",1
"Unclassified","PMK_CLK8_UFS",3
"Unclassified","PMK_VREG_BB_1P2",5
"Unclassified","PMK_XO_THERM",8
"Unclassified","PMR735D #0",11
"Unclassified","PMUVCC",1
"Unclassified","PM_JMH",12
"Unclassified","PM_MH",12
"Unclassified","PM_NA",12
"Unclassified","PM_UN",12
"Unclassified","POC_SPI_CLK",3
"Unclassified","POC_SPI_CLKUWB_IRQPOC_SPI_MISO",10
"Unclassified","POC_SPI_CS_N",3
"Unclassified","POC_SPI_CS_NPOC_SPI_MOSI",10
"Unclassified","POC_SPI_MISO",3
"Unclassified","POC_SPI_MOSI",3
"Unclassified","POC_SPI_MOSIPOC_SPI_CS_NUB_CON_DET",18
"Unclassified","POK",4
"Unclassified","POK4P0",6
"Unclassified","POK_3P8",3
"Unclassified","PON_RESET_N",3
"Unclassified","PRE_IN",12
"Unclassified","PRE_OUT",12
"Unclassified","PROPRIETARY INFORMATION THAT IS",1
"Unclassified","PROXIMITY_SCL_1P8",1
"Unclassified","PROXIMITY_SDA_1P8",1
"Unclassified","PRX1_TR_IN_JMH",11
"Unclassified","PRX1_TR_IN_L",11
"Unclassified","PRX1_TR_IN_MH",11
"Unclassified","PRX1_TR_IN_M_JMH",11
"Unclassified","PRX1_TR_IN_M_MH",11
"Unclassified","PRX1_TR_IN_M_UN",13
"Unclassified","PRX1_TR_IN_UN",13
"Unclassified","PRX2_TR_IN_JMH",11
"Unclassified","PRX2_TR_IN_L",11
"Unclassified","PRX2_TR_IN_LMH",11
"Unclassified","PRX2_TR_IN_MH",11
"Unclassified","PRX2_TR_IN_M_JMH",11
"Unclassified","PRX2_TR_IN_M_MH",11
"Unclassified","PRX_MIMO_SW",11
"Unclassified","PS_HOLD",2
"Unclassified","PVIN1",17
"Unclassified","PVIN2",17
"Unclassified","PVL",6
"Unclassified","P_JMH",12
"Unclassified","P_L",12
"Unclassified","P_LMH",12
"Unclassified","P_MH",12
"Unclassified","P_NA",12
"Unclassified","P_UN",12
"Unclassified","Page:",1
"Unclassified","Place holder for ESD protection",10
"Unclassified","Power",1
"Unclassified","S",1
"Unclassified","S2",3
"Unclassified","SAMSUNG",1
"Unclassified","SAMSUNG CONFIDENTIAL",1
"Unclassified","SAMSUNG ELECTRONICS CO'S PROPERTY.",1
"Unclassified","SBU1",1
"Unclassified","SBU1_C",4
"Unclassified","SBU2",1
"Unclassified","SBU2_C",4
"Unclassified","SBU_OUT1_CON",6
"Unclassified","SBU_OUT2_CON",6
"Unclassified","SBU_SW_OE",1
"Unclassified","SBU_SW_SEL",1
"Unclassified","SC17001",17
"Unclassified","SC17002",18
"Unclassified","SC17003",17
"Unclassified","SC17004",18
"Unclassified","SC17005",17
"Unclassified","SC9000",10
"Unclassified","SCL",1
"Unclassified","SCLK",11
"Unclassified","SCLK1",11
"Unclassified","SCLK2",11
"Unclassified","SCLK_LNA",11
"Unclassified","SCLK_SW",11
"Unclassified","SCLK_TX",13
"Unclassified","SCL_M",6
"Unclassified","SCL|OD0",15
"Unclassified","SCL|SPC",15
"Unclassified","SCX",15
"Unclassified","SDA",2
"Unclassified","SDATA",11
"Unclassified","SDATA1",11
"Unclassified","SDATA2",11
"Unclassified","SDATA_LNA",11
"Unclassified","SDATA_SW",11
"Unclassified","SDATA_TX",13
"Unclassified","SDA_M",6
"Unclassified","SDA|OD1",15
"Unclassified","SDA|SDI|SDO",15
"Unclassified","SDC2_CLK",2
"Unclassified","SDC2_CMD",2
"Unclassified","SDC2_DATA_0",2
"Unclassified","SDC2_DATA_1",2
"Unclassified","SDC2_DATA_2",2
"Unclassified","SDC2_DATA_3",2
"Unclassified","SDM_RFFE4_CLK",3
"Unclassified","SDM_RFFE4_CLKMAGNETIC_SDA_1P8MOTOR_RSTMOTOR_INT",18
"Unclassified","SDM_RFFE4_CLKSDM_RFFE4_DATA",10
"Unclassified","SDM_RFFE4_DATA",3
"Unclassified","SDO_AUX",15
"Unclassified","SDO|SA0",15
"Unclassified","SDR1_GRFC0",11
"Unclassified","SDR1_GRFC1",13
"Unclassified","SDR1_RFFE0_CLK",11
"Unclassified","SDR1_RFFE0_DATA",11
"Unclassified","SDR1_RFFE1_CLK",11
"Unclassified","SDR1_RFFE1_DATA",11
"Unclassified","SDR1_RFFE2_CLK",13
"Unclassified","SDR1_RFFE2_DATA",13
"Unclassified","SDR1_RFFE3_CLK",13
"Unclassified","SDR1_RFFE3_DATA",13
"Unclassified","SDR1_RFFE4_CLK",11
"Unclassified","SDR1_RFFE4_DATA",11
"Unclassified","SDR1_RFFE5_CLK",13
"Unclassified","SDR1_RFFE5_DATA",11
"Unclassified","SDR1_RFFE_SLAVE_CLK",13
"Unclassified","SDR1_RFFE_SLAVE_DATA",13
"Unclassified","SDR1_XO_CLK",8
"Unclassified","SDR2_GRFC14",13
"Unclassified","SDR2_GRFC4",11
"Unclassified","SDR2_RFFE_SLAVE_CLK",13
"Unclassified","SDR2_RFFE_SLAVE_DATA",13
"Unclassified","SDR2_XO_CLK",8
"Unclassified","SDX",15
"Unclassified","SEC",1
"Unclassified","SECURE_NVM_SCL_1P8",3
"Unclassified","SECURE_NVM_SDA_1P8",3
"Unclassified","SEL4",14
"Unclassified","SENSOR",6
"Unclassified","SET",17
"Unclassified","SE_1",15
"Unclassified","SE_2",15
"Unclassified","SE_GPIO0",1
"Unclassified","SE_GPIO1",1
"Unclassified","SE_GPIO2",1
"Unclassified","SE_I2C_SCL",1
"Unclassified","SE_I2C_SDA",1
"Unclassified","SE_INT",15
"Unclassified","SE_ISO_CLK",1
"Unclassified","SE_ISO_IO",1
"Unclassified","SE_ISO_RST",1
"Unclassified","SE_SPI_CLK",1
"Unclassified","SE_SPI_CS",1
"Unclassified","SE_SPI_MISO",1
"Unclassified","SE_SPI_MOSI",1
"Unclassified","SFOUTOK",5
"Unclassified","SHDN",4
"Unclassified","SHEET01 : RF (1/2)",1
"Unclassified","SHEET02 : RF (2/2), RF PMIC #1",1
"Unclassified","SHEET03 : BT/WIFI, UWB",1
"Unclassified","SHEET04 : Battery Conn, W/C Conn, MFC, Sensor",10
"Unclassified","SHEET04 : NFC IC, MFC IC, SENSOR, MOTOR DRIVER IC, AUX S",1
"Unclassified","SHEET05 : AP(1/2), UFS, NVM",1
"Unclassified","SHEET06 : AP(2/2), Charger block",1
"Unclassified","SHEET07 : AP PMIC set, Clock Generator",1
"Unclassified","SHEET07 : INTERPOSER",10
"Unclassified","SHEET10 : 5G IFIC, mmW connector, RF PMIC #2",1
"Unclassified","SHIELDCAN",9
"Unclassified","SID",17
"Unclassified","SIM1_CLK_1P2",3
"Unclassified","SIM1_DATA_1P2",3
"Unclassified","SIM1_DET",8
"Unclassified","SIM1_EN",3
"Unclassified","SIM1_RST_1P2",3
"Unclassified","SIM1_RST_1P2LS_SIM1_RST",3
"Unclassified","SIM2_CLK",1
"Unclassified","SIM2_CLK_1P2",3
"Unclassified","SIM2_DATA",1
"Unclassified","SIM2_DATA_1P2",3
"Unclassified","SIM2_DET",8
"Unclassified","SIM2_DETWCN_HOST_SOL_OUTWCN_WLAN_SOL_INWLAN_COEX_UART1_RXWLAN_COEX_UART1_TXPCIE0_CLK_REQ_NWCN_AS_ENESIM_DET",10
"Unclassified","SIM2_EN",3
"Unclassified","SIM2_RST",1
"Unclassified","SIM2_RST_1P2",3
"Unclassified","SIMVCC",1
"Unclassified","SL1",6
"Unclassified","SLEEP_CLK",2
"Unclassified","SLOT_ANT_TEST",1
"Unclassified","SM-S918U_M_RF",10
"Unclassified","SM-S918U_S_AP_REV0.7",1
"Unclassified","SMD NC",9
"Unclassified","SMR546_IFH1",9
"Unclassified","SMR546_IFH3",9
"Unclassified","SMR546_IFV2",9
"Unclassified","SMR546_IFV2SMR546_IFH1",10
"Unclassified","SMR546_IFV4",9
"Unclassified","SM_CXO",3
"Unclassified","SM_PS_HOLD",3
"Unclassified","SM_RFFE0_CLK",3
"Unclassified","SM_RFFE0_CLKSDR1_RFFE0_CLK",16
"Unclassified","SM_RFFE0_DATA",3
"Unclassified","SM_RFFE0_DATAGPS_L5_LNA_ENMAGNETIC_SCL_1P8",18
"Unclassified","SM_RFFE1_CLK",3
"Unclassified","SM_RFFE1_CLKSM_RFFE1_DATA",18
"Unclassified","SM_RFFE1_CLKSM_RFFE1_DATAJTAG_TRST_NINP_CRACK_CHECK_1",10
"Unclassified","SM_RFFE1_DATA",3
"Unclassified","SOC11100",11
"Unclassified","SOC12400",12
"Unclassified","SOC13500",15
"Unclassified","SOC14100",15
"Unclassified","SOC14101",15
"Unclassified","SOC15100",16
"Unclassified","SOC16200",16
"Unclassified","SOC16201",16
"Unclassified","SOC16300",17
"Unclassified","SOC16400",17
"Unclassified","SOC16401",17
"Unclassified","SOC7000",8
"Unclassified","SOC7300",8
"Unclassified","SOC7301",8
"Unclassified","SPEN_DET",16
"Unclassified","SPEN_DET1",17
"Unclassified","SPEN_DET2",17
"Unclassified","SPEN_FWE1_1P8",3
"Unclassified","SPEN_FWE33VDD_EXT_JIG",17
"Unclassified","SPEN_IRQ_1P8",3
"Unclassified","SPEN_LDO_EN",3
"Unclassified","SPEN_PDCT_1P8",3
"Unclassified","SPEN_SCL_1P8",3
"Unclassified","SPEN_SDA_1P8",3
"Unclassified","SPEN_SDA_1P8SPEN_SCL_1P8",17
"Unclassified","SPMI0_CLK",2
"Unclassified","SPMI0_DATA",2
"Unclassified","SPMI1_CLK",2
"Unclassified","SPMI1_DATA",2
"Unclassified","SPMI_CLK",6
"Unclassified","SPMI_DATA",6
"Unclassified","SP_ARI_POWER_ALARM",2
"Unclassified","SP_VPH_DETECT",3
"Unclassified","SR2",6
"Unclassified","SRST_N",14
"Unclassified","SRS_ANT1",11
"Unclassified","SRS_ANT2",11
"Unclassified","SRS_IN",11
"Unclassified","SRS_OUT",13
"Unclassified","SUB ANT1_Frame",11
"Unclassified","SUB ANT2_Slit",11
"Unclassified","SUB1_PEA1",11
"Unclassified","SUB1_PEA2",13
"Unclassified","SUB2_ANT",13
"Unclassified","SUB2_ANTSUB3_ANT",13
"Unclassified","SUB3",11
"Unclassified","SUB3_ANT",13
"Unclassified","SUB4",11
"Unclassified","SUB4_ANT",13
"Unclassified","SUB5",11
"Unclassified","SUB5_n77_n78_mimo",13
"Unclassified","SUB_CON_DET",3
"Unclassified","SUB_CON_DETUWB_CON_DET",10
"Unclassified","SUB_ID",7
"Unclassified","SUB_PMIC2_SCL_1P8",3
"Unclassified","SUB_PMIC2_SDA_1P8",3
"Unclassified","SUB_PMIC_SCL_1P8",3
"Unclassified","SUB_PMIC_SDA_1P8",3
"Unclassified","SUS17000",18
"Unclassified","SW",1
"Unclassified","SW1",8
"Unclassified","SW2",8
"Unclassified","SWA",8
"Unclassified","SWB",8
"Unclassified","SWD_CLK",15
"Unclassified","SWD_IO",15
"Unclassified","SWF",8
"Unclassified","SYNC|GPIO1",1
"Unclassified","SYS",4
"Unclassified","SYS_A",6
"Unclassified","S_AP PBA table",9
"Unclassified","S_AP_ID",9
"Unclassified","S_AP_ID_0",3
"Unclassified","S_AP_ID_1",3
"Unclassified","S_AP_ID_2",3
"Unclassified","Size:",1
"Unclassified","System",1
"Unclassified","T1",2
"Unclassified","T10",4
"Unclassified","T11",4
"Unclassified","T12",4
"Unclassified","T13",4
"Unclassified","T14",3
"Unclassified","T15",4
"Unclassified","T16",3
"Unclassified","T17",4
"Unclassified","T18",12
"Unclassified","T2",2
"Unclassified","T20",14
"Unclassified","T22",14
"Unclassified","T23",4
"Unclassified","T24",3
"Unclassified","T25",4
"Unclassified","T26",3
"Unclassified","T27",4
"Unclassified","T28",4
"Unclassified","T29",4
"Unclassified","T3",4
"Unclassified","T30",4
"Unclassified","T31",4
"Unclassified","T32",4
"Unclassified","T33",4
"Unclassified","T34",4
"Unclassified","T35",4
"Unclassified","T36",2
"Unclassified","T37",4
"Unclassified","T38",2
"Unclassified","T39",2
"Unclassified","T4",2
"Unclassified","T5",2
"Unclassified","T6",4
"Unclassified","T7",6
"Unclassified","T8",4
"Unclassified","T9",4
"Unclassified","TCK",14
"Unclassified","TCXOI",14
"Unclassified","TDI",14
"Unclassified","TDO",14
"Unclassified","TERM",12
"Unclassified","TH11400",11
"Unclassified","TH13100",14
"Unclassified","TH16100",16
"Unclassified","TH4000",1
"Unclassified","TH5200",4
"Unclassified","TH5201",4
"Unclassified","THERMISTERS",10
"Unclassified","THIS DOCUMENT CONTAINS CONFIDENTIAL",1
"Unclassified","THM",5
"Unclassified","THMB",5
"Unclassified","TH_GND",14
"Unclassified","TITLE:",1
"Unclassified","TM",15
"Unclassified","TMS",14
"Unclassified","TRA1_IO",15
"Unclassified","TRA2_IO",15
"Unclassified","TRANSCEIVER(Dual SDR735)",11
"Unclassified","TRST_N",14
"Unclassified","TRX1",12
"Unclassified","TRX_ANT1_MHB",11
"Unclassified","TRX_ANT2_MHB",11
"Unclassified","TRX_ANT2_n77_78",13
"Unclassified","TRX_ANT2_n79",13
"Unclassified","TRX_ANT_LB",11
"Unclassified","TRX_B13",11
"Unclassified","TRX_B28",11
"Unclassified","TRx1",12
"Unclassified","TRx2",12
"Unclassified","TSP_INT",3
"Unclassified","TSP_SPI_CLK",3
"Unclassified","TSP_SPI_CS_N",3
"Unclassified","TSP_SPI_MISO",3
"Unclassified","TSP_SPI_MOSI",3
"Unclassified","TUNING_CAP",12
"Unclassified","TX",10
"Unclassified","TX0_5GLM_UHB",12
"Unclassified","TX0_GSM_LB1",12
"Unclassified","TX0_GSM_MB1",12
"Unclassified","TX0_HB1",12
"Unclassified","TX0_LB2",12
"Unclassified","TX0_MB2_5GH_ELAA",12
"Unclassified","TX1",1
"Unclassified","TX1_5GH_ELAA",12
"Unclassified","TX1_5GLM_UHB",12
"Unclassified","TX1_HB1",12
"Unclassified","TX1_JB",12
"Unclassified","TX1_LB1",12
"Unclassified","TX1_MB1",12
"Unclassified","TX2",1
"Unclassified","TXDN0",2
"Unclassified","TXDN1",2
"Unclassified","TXDP0",2
"Unclassified","TXDP1",2
"Unclassified","TXVCM",1
"Unclassified","TX_IN",13
"Unclassified","TX_N28A",13
"Unclassified","TX_OUT_B13",11
"Unclassified","TX_OUT_B20",11
"Unclassified","TX_OUT_B20LNA_IN_AUX_B20_N28A",11
"Unclassified","TX_OUT_B28",11
"Unclassified","TX_TR_OUT0_5GH_ELAA",13
"Unclassified","TX_TR_OUT0_GSM_LB",11
"Unclassified","TX_TR_OUT0_GSM_MB",11
"Unclassified","TX_TR_OUT0_HB",13
"Unclassified","TX_TR_OUT0_LB",11
"Unclassified","TX_TR_OUT0_UHB",13
"Unclassified","TX_TR_OUT1_HB1",11
"Unclassified","TX_TR_OUT1_LB",11
"Unclassified","TX_TR_OUT1_MB1",11
"Unclassified","Thursday, June 30, 2022beomju.kim7",17
"Unclassified","Time Changed:",1
"Unclassified","V+",1
"Unclassified","V1",2
"Unclassified","V10",4
"Unclassified","V11",4
"Unclassified","V12",4
"Unclassified","V13",4
"Unclassified","V14",3
"Unclassified","V15",4
"Unclassified","V16",3
"Unclassified","V17",4
"Unclassified","V18",3
"Unclassified","V19",4
"Unclassified","V1P8_AP",15
"Unclassified","V2",2
"Unclassified","V20",3
"Unclassified","V21",4
"Unclassified","V22",3
"Unclassified","V23",4
"Unclassified","V24",3
"Unclassified","V25",4
"Unclassified","V26",3
"Unclassified","V27",4
"Unclassified","V28",4
"Unclassified","V29",4
"Unclassified","V3",4
"Unclassified","V30",4
"Unclassified","V31",4
"Unclassified","V32",4
"Unclassified","V33",4
"Unclassified","V34",3
"Unclassified","V35",2
"Unclassified","V36",2
"Unclassified","V37",4
"Unclassified","V38",4
"Unclassified","V39",2
"Unclassified","V4",2
"Unclassified","V5",2
"Unclassified","V6",4
"Unclassified","V7",4
"Unclassified","V8",4
"Unclassified","V9",4
"Unclassified","VA",1
"Unclassified","VA16",17
"Unclassified","VA16_AD",17
"Unclassified","VBAT",1
"Unclassified","VBATGND_SENSE",6
"Unclassified","VBATGND_SENSE_CELL",6
"Unclassified","VBATGND_SENSE_CELLVBAT_ID2",15
"Unclassified","VBATLIN",15
"Unclassified","VBATPWR",15
"Unclassified","VBATT",11
"Unclassified","VBATTERY_CSN",6
"Unclassified","VBATTERY_CSP",6
"Unclassified","VBATTERY_SR",5
"Unclassified","VBAT_ID",3
"Unclassified","VBAT_ID2",3
"Unclassified","VBAT_PWR",1
"Unclassified","VBAT_SENSE",6
"Unclassified","VBAT_SENSEVBAT_IDVBATTERY_CSN",15
"Unclassified","VBB",8
"Unclassified","VBOB",6
"Unclassified","VBST",1
"Unclassified","VBUS",2
"Unclassified","VBUS_1",16
"Unclassified","VBUS_2",16
"Unclassified","VBUS_A",2
"Unclassified","VBUS_B",2
"Unclassified","VBUS_DISCHARGING_EN",6
"Unclassified","VBUS_IF",3
"Unclassified","VBUS_IF_5P0_JTAG_A",3
"Unclassified","VBUS_IF_5P0_JTAG_B",3
"Unclassified","VBUS_IF_5P0_JTAG_BVBUS_IF_5P0_JTAG_A",16
"Unclassified","VBUS_OVP",3
"Unclassified","VBUS_OVP_JTAG",3
"Unclassified","VCC",2
"Unclassified","VCC1",12
"Unclassified","VCC2",12
"Unclassified","VCC3",14
"Unclassified","VCCQ",2
"Unclassified","VCCTEST",5
"Unclassified","VCIN",6
"Unclassified","VCNBSTEN",5
"Unclassified","VCOIN",7
"Unclassified","VCTL",11
"Unclassified","VDD",8
"Unclassified","VDD08_BTPA_CH0",14
"Unclassified","VDD08_PMU_AON_O",14
"Unclassified","VDD08_PMU_AON_O_0P59",14
"Unclassified","VDD08_PMU_BTCMX",14
"Unclassified","VDD08_PMU_BT_0P85",14
"Unclassified","VDD08_PMU_RFA_CMN",14
"Unclassified","VDD08_PMU_RFA_CMN_0P8",14
"Unclassified","VDD08_PMU_RFA_O",14
"Unclassified","VDD08_PMU_RFA_O_0P8",14
"Unclassified","VDD08_PMU_WLCX",14
"Unclassified","VDD08_PMU_WLCX_0P8",14
"Unclassified","VDD08_PMU_WLMX",14
"Unclassified","VDD08_PMU_WLMX_0P85",14
"Unclassified","VDD08_PMU_WLMX_0P85VDD08_PMU_WLCX_0P8",15
"Unclassified","VDD08_RFA_CMN0",14
"Unclassified","VDD08_RFA_CMN1",14
"Unclassified","VDD08_WLLPSYN2G",14
"Unclassified","VDD08_WLLPSYN5G",14
"Unclassified","VDD08_WLRX2G5G_CH0",14
"Unclassified","VDD08_WLRX2G5G_CH1",14
"Unclassified","VDD08_WLRX5G_CH2",14
"Unclassified","VDD08_WLRX5G_CH3",14
"Unclassified","VDD08_WLSYN2G5G_LOGEN",14
"Unclassified","VDD08_WLSYN5G_LOGEN",14
"Unclassified","VDD095_MX_PMU",14
"Unclassified","VDD095_PMU",14
"Unclassified","VDD095_PMU_BT",14
"Unclassified","VDD09_PMU_PCIE_O",14
"Unclassified","VDD09_PMU_RFA_I",14
"Unclassified","VDD12_18_IO",14
"Unclassified","VDD12_BTBBPLL",14
"Unclassified","VDD12_BTPA_CH0",14
"Unclassified","VDD12_BTPA_CH1",14
"Unclassified","VDD12_PMU_RFA_O",14
"Unclassified","VDD12_PMU_RFA_O_1P25",14
"Unclassified","VDD12_WLBBPLL",14
"Unclassified","VDD12_WLBB_CH0",14
"Unclassified","VDD12_WLBB_CH1",14
"Unclassified","VDD12_WLBB_CH2",14
"Unclassified","VDD12_WLBB_CH3",14
"Unclassified","VDD12_WLMS_CH0",14
"Unclassified","VDD12_WLMS_CH1",14
"Unclassified","VDD12_WLMS_CH2",14
"Unclassified","VDD12_WLMS_CH3",14
"Unclassified","VDD12_WLSYN2G5G_PLL",14
"Unclassified","VDD12_WLSYN2G5G_VCO",14
"Unclassified","VDD12_WLSYN5G_PLL",14
"Unclassified","VDD12_XTAL",14
"Unclassified","VDD13_PMU_PCIE_I",14
"Unclassified","VDD13_PMU_RFA_I",14
"Unclassified","VDD17_BTPADA_CH0",14
"Unclassified","VDD17_BTPA_CH1",14
"Unclassified","VDD17_PMU_RFA_O",14
"Unclassified","VDD17_PMU_RFA_O_1P8",14
"Unclassified","VDD17_RFA",14
"Unclassified","VDD17_WLSYN2G5G_VCO",14
"Unclassified","VDD17_WLSYN5G_VCO",14
"Unclassified","VDD17_WLTX2G5G_CH0",14
"Unclassified","VDD17_WLTX2G5G_CH1",14
"Unclassified","VDD17_WLTX5G_CH2",14
"Unclassified","VDD17_WLTX5G_CH3",14
"Unclassified","VDD17_XTAL",14
"Unclassified","VDD18",1
"Unclassified","VDD18_AON",14
"Unclassified","VDD18_PMU_PCIE_O",14
"Unclassified","VDD19_PMU_PCIE_I",14
"Unclassified","VDD19_PMU_RFA_I",14
"Unclassified","VDD1P1",6
"Unclassified","VDD1V8",2
"Unclassified","VDD33PGND",1
"Unclassified","VDD3V3",2
"Unclassified","VDD5P",1
"Unclassified","VDDA",1
"Unclassified","VDDAH_0",12
"Unclassified","VDDAH_3",9
"Unclassified","VDDAH_4",9
"Unclassified","VDDAH_5",9
"Unclassified","VDDAH_6",9
"Unclassified","VDDAH_FBRX",12
"Unclassified","VDDAH_TX0",12
"Unclassified","VDDAH_TX0_1",12
"Unclassified","VDDAH_TX1",12
"Unclassified","VDDAH_TX1_1",12
"Unclassified","VDDAL_10",9
"Unclassified","VDDAL_11",9
"Unclassified","VDDAL_12",9
"Unclassified","VDDAL_14",9
"Unclassified","VDDAL_15",9
"Unclassified","VDDAL_16",9
"Unclassified","VDDAL_3",9
"Unclassified","VDDAL_4",9
"Unclassified","VDDAL_5",9
"Unclassified","VDDAL_6",9
"Unclassified","VDDAL_7",9
"Unclassified","VDDAL_9",9
"Unclassified","VDDAL_DIG0",12
"Unclassified","VDDAL_DIG_1",12
"Unclassified","VDDAL_DIG_2",12
"Unclassified","VDDAL_DIG_XO",12
"Unclassified","VDDAL_GPS_L1",12
"Unclassified","VDDAL_GPS_L5",12
"Unclassified","VDDAL_ICON",12
"Unclassified","VDDAL_RX",12
"Unclassified","VDDAL_RX0",12
"Unclassified","VDDAL_RX1",12
"Unclassified","VDDAL_RX2",12
"Unclassified","VDDAL_TX0",12
"Unclassified","VDDAL_TX0_1",12
"Unclassified","VDDAL_TX1",12
"Unclassified","VDDAL_TX1_1",12
"Unclassified","VDDAM_2",9
"Unclassified","VDDAM_4",9
"Unclassified","VDDAM_5",9
"Unclassified","VDDAM_6",9
"Unclassified","VDDAM_7",9
"Unclassified","VDDAM_8",9
"Unclassified","VDDAM_FBRX",12
"Unclassified","VDDAM_RX0",12
"Unclassified","VDDAM_RX1",12
"Unclassified","VDDAM_RX2",12
"Unclassified","VDDAM_RX_0",12
"Unclassified","VDDAM_RX_1",12
"Unclassified","VDDAM_RX_A",12
"Unclassified","VDDAM_RX_B",12
"Unclassified","VDDAM_RX_C",12
"Unclassified","VDDAM_RX_D",12
"Unclassified","VDDAM_RX_E",12
"Unclassified","VDDAM_TX0",12
"Unclassified","VDDAM_TX0_1",12
"Unclassified","VDDAM_TX1",12
"Unclassified","VDDAM_TX1_1",12
"Unclassified","VDDAM_XO",12
"Unclassified","VDDAO",15
"Unclassified","VDDA_1P8",14
"Unclassified","VDDA_CORE",14
"Unclassified","VDDC",1
"Unclassified","VDDCIN",1
"Unclassified","VDDCX_TOP_AON",14
"Unclassified","VDDCX_WL_CX",14
"Unclassified","VDDCX_WL_CXVDDCX_WL_CX",14
"Unclassified","VDDCX_WL_MX",14
"Unclassified","VDDIO",1
"Unclassified","VDDIOA",17
"Unclassified","VDDIO_HOST",15
"Unclassified","VDDIO_OUT",15
"Unclassified","VDDIO_PX_1",14
"Unclassified","VDDIO_PX_2",14
"Unclassified","VDDIO_PX_3",14
"Unclassified","VDDIO_SE",1
"Unclassified","VDDIQ",2
"Unclassified","VDDMX_TX",12
"Unclassified","VDDNV",1
"Unclassified","VDDPA",1
"Unclassified","VDDPLL",1
"Unclassified","VDDPX_CMN_OTP",14
"Unclassified","VDDPX_TS",14
"Unclassified","VDDPX_WL4OTP",14
"Unclassified","VDDVOUT",8
"Unclassified","VDD_1P2_SYS",7
"Unclassified","VDD_1P8",5
"Unclassified","VDD_1P8_SYS",6
"Unclassified","VDD_1V45_ANA",15
"Unclassified","VDD_1V45_PMU",15
"Unclassified","VDD_5G_SW_1P8",12
"Unclassified","VDD_ACTIVE",7
"Unclassified","VDD_APC0",6
"Unclassified","VDD_APC1",6
"Unclassified","VDD_A_APC_CS_1P2",6
"Unclassified","VDD_A_EBI_0",6
"Unclassified","VDD_A_EBI_0_PLL_0P9",6
"Unclassified","VDD_A_EBI_1",6
"Unclassified","VDD_A_EBI_1_PLL_0P9",6
